EventNumber,mBB,dRBB,dPhiVBB,dPhiLBmin,Mtop,dYWH,pTV,pTB1,pTB2,mTW,MET
3629826,175.0,1.82302892208,3.09240269661,1.13475978374,179634.40625,0.186373516917,250435.265625,241.63571167,49.3150634766,54611.9492188,182.567352295
3031261,175.0,2.67516708374,3.0716817379,0.577776074409,151695.625,1.11661660671,169369.4375,254.92956543,114.046340942,134393.703125,105.58190155
6775052,118.464645386,1.52391302586,3.12142729759,2.57769227028,219182.640625,0.430332541466,191445.78125,146.825027466,30.2938804626,152289.125,66.8610992432
447285,175.0,2.94124102592,3.13923740387,1.01985919476,431876.53125,2.11488103867,177803.625,260.223754883,82.2148361206,106864.9375,128.729949951
6319525,93.5552902222,1.69995248318,3.13967299461,1.78345680237,198506.65625,1.01700985432,158029.25,129.252288818,20.5568790436,57964.5117188,52.9202728271
633762,175.0,2.82890915871,3.10343956947,0.829686641693,170793.875,0.00615354347974,154563.859375,174.413986206,35.7501602173,92927.671875,58.7358016968
9597063,175.0,2.68977856636,3.13644337654,2.52534246445,148877.078125,1.09925675392,150229.09375,142.59614563,22.679397583,117354.148438,74.371635437
714715,175.0,2.4823384285,3.13316202164,2.0574016571,180485.546875,1.15461599827,176490.359375,188.471374512,71.7274017334,68496.640625,137.447692871
2951471,175.0,2.29225420952,2.978992939,0.910889923573,241033.046875,0.412877857685,167287.859375,202.217407227,165.955657959,111850.320312,167.64642334
8734523,54.1163444519,0.558894395828,3.13124299049,2.38679528236,288891.21875,1.09394574165,161856.078125,90.2519302368,80.0472946167,80304.8515625,106.632171631
5424250,79.2600479126,1.04396140575,3.13184928894,2.61164855957,155531.25,0.411278307438,161571.765625,152.7159729,27.5853652954,112114.476562,54.1650390625
4787702,175.0,2.58626532555,3.10966324806,1.61361694336,236066.21875,0.756790578365,188455.984375,293.618896484,167.364593506,97271.6796875,165.76864624
4135726,175.0,2.29742622375,3.10811710358,1.91170811653,485757.21875,1.08017599583,224690.6875,260.785766602,180.0,87621.5546875,39.8772659302
5435472,175.0,2.47088599205,3.11480712891,2.76694297791,181459.9375,1.74756515026,236060.25,207.709915161,23.8698654175,39002.7382812,99.2872848511
2089106,46.078792572,0.525608241558,3.04111409187,2.30599689484,180692.78125,0.555976092815,163255.953125,136.364242554,41.799533844,108545.539062,130.11076355
141967,157.694885254,2.87008285522,0.959665596485,1.37713861465,168574.828125,0.699642896652,178412.875,92.439781189,40.5631790161,128391.304688,112.163108826
26416893,57.8531265259,0.77927261591,3.04789614677,2.38625407219,188372.5625,1.14037871361,173465.875,145.585189819,29.6005744934,49507.6679688,69.4186935425
4789431,150.701873779,1.28223466873,3.11036062241,2.39958524704,265648.1875,0.417393296957,450000.0,350.0,22.0024757385,96861.5859375,320.0
1806220,175.0,2.7803747654,3.12621927261,2.59631919861,591105.125,0.334243834019,321837.21875,220.103607178,124.704078674,215000.0,47.7713394165
4843254,158.561340332,1.58214008808,3.12334489822,2.56031990051,246734.25,0.44530838728,155609.09375,100.458694458,66.7940292358,25870.4160156,112.080276489
41973952,84.4210357666,0.71360450983,3.12420916557,2.55694270134,330203.34375,0.679636776447,218534.28125,111.633453369,109.39201355,64139.4335938,173.059280396
5962394,175.0,2.57452774048,3.13934469223,0.303801953793,179405.25,0.221220970154,195907.8125,232.102127075,38.7129211426,215000.0,320.0
820033,105.490539551,1.16395890713,3.13666892052,3.01474332809,260649.46875,0.379505068064,152624.265625,78.5763092041,75.645324707,10743.3359375,91.7599487305
4181132,175.0,3.02905893326,3.13646745682,2.94556975365,462319.25,0.454224526882,236101.671875,202.935028076,29.7329139709,199136.6875,37.7238998413
2018122,175.0,3.00245404243,3.0780081749,0.592083692551,291601.3125,1.20438730717,309384.625,350.0,92.6359939575,100048.242188,270.922149658
4191218,175.0,3.15200400352,3.04742956161,0.483371824026,138791.75,0.221804127097,207024.484375,343.942626953,133.959381104,19137.9648438,164.46043396
1093028,130.923492432,1.3239928484,3.03949093819,2.33338189125,279561.5625,0.765302836895,179527.765625,147.493621826,72.9427490234,205010.859375,46.4893074036
522015,168.617279053,2.00711631775,3.09320354462,2.08228254318,164203.546875,0.896570265293,150525.21875,163.926422119,51.8552589417,87691.8515625,75.2272567749
1984887,175.0,2.70921349525,3.1189494133,1.14870345592,162446.171875,0.666787683964,249551.875,305.555938721,57.3980674744,54747.921875,62.322883606
2257225,90.4068069458,0.797303199768,3.09110665321,2.54615473747,247374.84375,0.283463895321,243715.484375,204.327484131,56.1302871704,18658.9785156,63.1426544189
2329736,175.0,2.15763521194,3.07895517349,2.20665478706,248014.046875,0.888036429882,173319.484375,131.149398804,44.9949760437,9266.59863281,61.5283966064
290975,175.0,3.07077670097,3.08026981354,0.194967627525,189137.96875,2.59789085388,171021.421875,213.012771606,46.7630157471,38214.4921875,124.687271118
13171175,134.633255005,1.79203808308,3.11803102493,2.04638648033,148701.171875,0.300502151251,186788.78125,190.392608643,34.2038459778,80515.0078125,165.712295532
5078909,175.0,3.14778995514,3.0997197628,1.8624958992,277433.9375,1.07538592815,162575.4375,144.069473267,34.0933494568,404.930236816,59.255317688
1681434,175.0,1.94608569145,2.92115163803,0.600390195847,218082.828125,0.00612830463797,163325.9375,171.16897583,126.961730957,142581.515625,180.787353516
3032548,175.0,3.07688069344,2.88382363319,0.744735717773,159539.96875,0.728223562241,154733.296875,180.445327759,82.1278686523,23751.3417969,57.7131996155
4030866,41.8776512146,0.456000328064,3.12668919563,2.33784580231,153978.125,0.141459077597,162437.625,137.36277771,26.0049304962,95492.6875,79.4099578857
563477,129.527816772,1.5486651659,3.10454273224,2.56713032722,207312.53125,0.502389192581,184195.46875,119.293777466,44.5489006042,88049.328125,89.6807861328
7425134,54.9294586182,0.638720750809,3.04035139084,2.4643676281,250344.109375,1.90118300915,160931.375,97.1045837402,68.4087524414,60753.0273438,116.769561768
756775,175.0,2.8493437767,2.96361064911,0.436417222023,166750.515625,0.89377117157,243738.671875,350.0,123.566116333,39925.4101562,149.184265137
3501172,126.47088623,1.30365157127,3.09854888916,3.04685163498,358536.6875,2.16997694969,207855.671875,101.655906677,76.0179977417,114990.921875,15.4672813416
4837963,175.0,2.36906695366,3.08359622955,2.0444715023,257924.90625,0.53442889452,178930.796875,166.858383179,42.1346511841,67788.828125,162.988311768
466625,175.0,2.54957818985,3.13194775581,0.887536644936,190639.8125,0.278537064791,172410.359375,262.032684326,132.020126343,14092.4912109,146.480926514
4389236,175.0,3.02511096001,3.13022518158,1.97848463058,138264.90625,1.62521743774,173754.171875,177.953369141,23.2653388977,112324.765625,49.054725647
5350729,175.0,2.38559818268,3.01676726341,0.724270343781,176860.78125,0.558935642242,188383.453125,175.816772461,84.607963562,125583.476562,76.5515136719
41929010,175.0,1.98545610905,3.09648394585,1.96868491173,180321.890625,0.407991319895,164158.109375,140.283508301,64.0285339355,91319.9296875,70.5848388672
888257,73.0425262451,0.806025445461,3.1142988205,2.40486478806,229903.96875,0.0407999195158,174030.390625,120.509483337,65.05493927,45197.0742188,87.1061401367
497658,105.945762634,0.510408401489,3.1202287674,2.61178183556,689222.9375,1.69020092487,446691.0,335.671936035,107.829566956,70344.3203125,320.0
173993,146.245346069,1.78050363064,3.05027937889,2.01426005363,175188.859375,0.185882434249,161380.015625,141.414718628,47.4544868469,90226.9609375,135.908233643
1711035,175.0,2.53489089012,3.02988505363,1.57260084152,268020.46875,0.491703242064,162812.921875,177.797103882,150.385910034,105632.1875,94.5703430176
1810148,80.2126922607,0.976414263248,3.11905002594,2.64986848831,263871.75,1.36944675446,163726.671875,111.048744202,59.1253166199,31508.0097656,14.0111598969
4204775,175.0,2.44691348076,3.09216427803,1.26913833618,126839.578125,1.37799274921,162802.46875,175.985122681,40.042427063,63008.78125,49.778137207
2569391,175.0,1.35450601578,3.13369107246,2.06753396988,370460.8125,0.549180090427,256768.09375,175.715789795,155.922927856,92412.78125,146.475646973
16836548,139.934814453,2.29559135437,2.83980321884,1.86172604561,186019.0,0.203838959336,181335.3125,70.2514343262,37.5156059265,44255.3164062,88.532333374
405480,123.431312561,1.31264221668,3.10549664497,2.30421614647,247792.171875,1.50927555561,155579.453125,122.237174988,80.0274047852,11999.9716797,69.3489837646
20919139,157.167098999,1.93635618687,3.12940526009,1.17730855942,135184.515625,1.13133585453,296730.6875,305.861053467,20.9338798523,185039.4375,58.9899177551
1860402,161.151596069,2.78854179382,3.09039187431,0.634551525116,97910.84375,0.0240541677922,163893.125,195.981994629,28.744052887,71381.078125,50.4057731628
357915,75.1447067261,0.484480261803,3.1152305603,2.84806156158,389973.625,0.484302639961,271286.71875,174.259384155,119.317741394,134210.03125,16.8979949951
825119,110.416000366,1.22123241425,3.11543440819,2.51319479942,232530.046875,1.27642631531,151017.46875,127.325553894,64.8792419434,23738.7871094,49.6350326538
7584639,175.0,2.2412776947,3.07441234589,2.07282161713,302408.8125,1.29301035404,166118.59375,119.07056427,32.2109985352,89391.8984375,140.721282959
2194459,129.399765015,1.59926784039,3.13741397858,2.8390378952,201570.140625,1.03173923492,161038.0,115.456985474,40.6337471008,25256.0761719,117.004615784
649125,175.0,1.93248689175,3.13248491287,1.77257573605,311795.21875,1.17603540421,164423.984375,156.019836426,78.5960464478,176053.21875,38.8876304626
41077333,175.0,2.43379878998,3.07144880295,0.347568035126,182252.875,0.328759163618,195453.25,319.920074463,37.9137420654,215000.0,309.354614258
3294965,111.526573181,1.38046908379,3.10721421242,2.08605480194,203090.859375,1.69281339645,158802.703125,130.333862305,53.0214500427,13097.7089844,71.5325698853
3049727,74.9775619507,0.970141291618,3.02875947952,1.84095597267,155627.109375,0.503201067448,196947.03125,186.75579834,23.4970417023,42928.2304688,149.244873047
6262598,136.404571533,2.03382754326,3.10621905327,1.58224928379,174449.734375,1.96421098709,163455.953125,138.492004395,33.5765914917,12001.7373047,24.9327030182
284447,171.677062988,1.88769161701,3.05447816849,1.75449490547,185151.828125,0.653879225254,164860.640625,177.10357666,59.3569831848,16107.8447266,43.6484031677
952093,54.9793395996,0.564671814442,3.09140062332,2.6014945507,243226.09375,0.00172407296486,194711.15625,120.449356079,60.8233528137,72629.0234375,144.558166504
1679917,175.0,3.44167399406,2.83985924721,2.54440689087,443919.15625,0.0398937873542,232388.6875,163.65562439,127.87159729,7962.82714844,101.02179718
669447,140.736938477,0.541229486465,3.13602304459,2.73917722702,289004.8125,0.0838335752487,450000.0,350.0,20.0155124664,42993.9726562,320.0
43950421,175.0,2.53236818314,3.11287617683,1.52397727966,165087.25,0.384891182184,184223.875,185.240325928,36.4163169861,10333.3583984,136.788909912
214523,118.601509094,0.822523355484,3.06807041168,2.61463594437,368074.25,1.15843641758,261678.46875,157.110656738,123.924545288,48073.390625,184.983444214
767302,101.429359436,1.04462480545,3.07070088387,3.00539302826,279031.3125,0.565114319324,170576.15625,120.17010498,53.69947052,10417.6318359,79.5055923462
370117,124.946762085,0.923081994057,3.12841367722,2.99961304665,327263.6875,0.367518812418,283212.3125,215.945037842,71.6252593994,46846.3359375,42.7377319336
255725,105.243881226,1.75587129593,3.11230707169,1.48118042946,149291.609375,2.23964238167,190546.578125,189.758041382,20.504737854,4013.24633789,94.1514129639
797041,175.0,1.81014919281,3.11156225204,2.18954515457,435567.8125,0.907448887825,198370.640625,199.439712524,121.728843689,181557.375,47.5875854492
4298131,175.0,2.49917197227,2.8587179184,0.956661105156,120495.882812,0.0803514793515,282891.40625,168.333343506,37.4563980103,54326.59375,240.440338135
1133268,47.2940788269,0.621271491051,3.04310870171,2.81560087204,194108.375,0.752404153347,185706.390625,126.798713684,36.2738609314,37083.4609375,106.428237915
940707,122.247261047,1.58485257626,2.99316763878,1.89145040512,194637.328125,0.547806501389,155216.15625,140.915634155,41.5371246338,1095.93920898,32.9956321716
5092388,175.0,2.33203625679,3.1153190136,2.55281567574,187230.4375,1.90033066273,246343.84375,197.424194336,29.3857574463,48095.7382812,132.711608887
7234084,71.318107605,0.592860937119,3.03749847412,2.89706945419,281558.75,0.198443591595,238043.296875,158.795822144,67.0714263916,18750.1152344,185.246398926
3538333,175.0,3.01079535484,3.13915300369,0.535118460655,153490.5625,1.12694454193,291569.75,350.0,111.679977417,66941.1015625,155.801315308
30525323,99.2463684082,1.5128455162,3.10599327087,1.62833297253,199392.140625,0.592366218567,153145.796875,88.2319107056,31.4677410126,92031.8125,96.0607833862
36754312,170.035919189,2.06298136711,3.12236452103,1.91112971306,166367.84375,1.69827866554,150667.484375,140.619277954,37.8686561584,96476.265625,128.171005249
966712,128.09979248,1.81355679035,3.1151008606,1.50047636032,259846.1875,2.22131371498,151242.390625,133.511672974,44.0274200439,44481.9648438,45.8587760925
8586121,152.844314575,2.24373102188,3.07264113426,1.34623765945,151494.4375,0.00214897328988,163281.53125,168.527984619,28.735212326,44556.5625,30.5328426361
1674856,175.0,2.7407310009,3.08643507957,1.06656658649,254524.671875,1.00830519199,155086.34375,257.029754639,129.784225464,86953.4921875,55.7564353943
11293071,52.7377090454,0.578442215919,3.12143540382,2.71224761009,194823.53125,0.326452285051,155428.78125,117.778526306,44.6890907288,47034.4101562,69.5184020996
805680,137.704483032,0.627753138542,3.12768602371,2.84619808197,583163.3125,0.579373896122,397798.03125,240.857467651,180.0,12607.4179688,118.833595276
6920145,123.922271729,1.31900930405,3.10321259499,2.39818191528,241550.5,0.355531901121,165017.640625,109.292320251,83.0140686035,5972.80712891,48.3070449829
2276171,158.485656738,1.42398226261,3.03437972069,2.88049459457,297741.28125,1.25541651249,197699.109375,103.470092773,98.0457611084,62803.3203125,81.2568359375
919899,175.0,3.33927059174,3.02695798874,0.770187914371,174144.328125,0.184755757451,219466.546875,215.451934814,27.0873851776,10563.1572266,68.6904144287
8030173,132.728515625,1.74867510796,3.10701799393,2.97045993805,179302.515625,0.180918291211,165819.921875,110.628517151,30.3719940186,9173.921875,81.0250015259
7424312,175.0,2.21305251122,3.11844420433,1.53837096691,159135.40625,0.965500414371,200020.25,177.680114746,37.2255859375,142758.0,64.460319519
112820,175.0,2.61345791817,3.09673333168,2.13666725159,287929.1875,0.642683029175,155428.578125,116.471992493,50.4655952454,81769.890625,11.9898204803
2300655,175.0,2.71417856216,3.1056034565,1.87933373451,247823.84375,0.768720924854,203192.421875,234.596511841,116.315223694,98577.234375,65.6175079346
2115060,145.347915649,2.01170253754,3.07842922211,1.47722268105,145592.765625,2.50897121429,253010.359375,271.579742432,23.2705173492,17976.3984375,226.048156738
3398136,45.4341239929,0.528719127178,3.11867523193,2.52052569389,184240.265625,1.31073594093,165798.96875,146.131088257,28.7955188751,75595.59375,122.95993042
46842784,142.387939453,1.74678587914,3.0403008461,1.65863513947,167308.65625,0.787925839424,151548.140625,155.195327759,40.8320579529,52066.6757812,93.2501068115
4831624,175.0,2.61567497253,3.03860664368,2.73614406586,350407.25,1.61785793304,189604.390625,142.378540039,72.0533294678,39042.4726562,31.7753353119
7467876,44.2450141907,0.49196100235,3.10040521622,2.8445661068,223351.671875,1.00196325779,185235.421875,132.737823486,48.757774353,39100.7382812,55.3162307739
7026905,175.0,2.95657873154,3.00232195854,0.925357341766,152742.65625,1.60115027428,177119.609375,245.310852051,70.4927215576,107682.070312,61.58335495
3346912,105.243034363,0.679951369762,3.1381289959,2.72599458694,243902.90625,0.567479610443,207866.6875,350.0,52.8110809326,32144.0410156,88.344619751
2065203,73.9875259399,0.779708147049,3.13065433502,2.64868140221,258716.390625,0.0912733003497,169672.484375,93.3226699829,85.1767120361,63630.4960938,21.7144546509
2254468,175.0,2.72212576866,3.12153601646,0.480723977089,109923.695312,0.0408390983939,181198.90625,258.117248535,59.5586013794,30108.6054688,34.0818099976
7303591,103.731369019,1.35912525654,3.052059412,1.98352694511,195496.921875,0.876654803753,243103.96875,242.826690674,22.1599712372,55789.6367188,29.2484302521
137472,121.703277588,1.30865132809,3.11330127716,2.38361477852,205335.234375,0.335077702999,183538.71875,164.247055054,55.7722053528,55442.484375,62.5274620056
47696764,175.0,2.89247274399,2.40985059738,0.304778397083,125476.585938,0.152060687542,193452.078125,143.11479187,76.9293060303,45707.0625,141.081848145
11834045,175.0,3.12609314919,3.06668639183,1.00086569786,139105.84375,1.76399493217,190130.328125,268.415039062,98.4983444214,160798.1875,215.702728271
14003,76.9166259766,0.718195617199,3.10847401619,2.67533755302,225207.046875,0.0163469687104,171814.5625,109.059776306,57.5174598694,79527.921875,31.6644973755
15366193,175.0,3.01029396057,3.12941789627,0.945214986801,129058.992188,0.1311429739,154022.65625,183.614746094,45.2084732056,2963.98852539,115.176422119
765571,106.713417053,1.23834860325,3.13360834122,1.79729616642,188365.546875,0.507597446442,171464.125,151.91796875,45.9233055115,82560.625,107.69278717
5214287,60.4991912842,0.512689769268,3.12945103645,2.79017806053,228114.15625,0.752028286457,248152.375,183.341186523,34.8705673218,44753.6601562,39.8945007324
532824,175.0,2.44264340401,3.07425260544,1.37176930904,132249.15625,0.475773453712,186373.3125,199.064849854,55.4525909424,38142.6875,155.83241272
373320,101.0859375,1.23927628994,3.12858700752,2.75785589218,209687.78125,0.757290184498,158863.90625,106.290023804,56.2288169861,18191.5742188,59.3040351868
21100368,49.0674171448,0.597254574299,3.10454392433,0.985847771168,127798.164062,1.5027217865,173387.5,144.889587402,36.3338623047,184289.34375,202.823654175
5799850,175.0,1.55669462681,3.11768054962,1.67956638336,214571.828125,0.401344746351,215067.5,350.0,57.8484344482,215000.0,95.5276641846
4038559,175.0,3.1944258213,3.11943483353,0.0370477437973,213326.8125,0.58468747139,203671.359375,250.417129517,45.1270866394,126800.53125,116.343582153
1916486,49.4382400513,0.538764715195,3.13002872467,2.70908212662,270608.40625,1.91820347309,218970.859375,195.236236572,31.4187011719,59771.5664062,142.831512451
1579838,175.0,2.3091878891,2.7115688324,0.916171371937,170736.390625,0.358275920153,165681.171875,133.832977295,87.339630127,97002.03125,81.0118713379
24820149,166.799423218,2.2146217823,3.11536455154,0.917196571827,152367.671875,1.33438289165,211191.875,214.020278931,32.6313934326,91987.3515625,38.3746414185
35739485,175.0,3.05797171593,3.04737854004,0.404388725758,242994.53125,0.568822026253,195691.96875,263.072662354,123.538703918,183655.234375,228.259185791
1139904,175.0,3.58609175682,3.11300063133,0.461563766003,242676.328125,0.955264985561,173147.921875,233.18838501,68.7480926514,2495.09155273,86.1078796387
2216359,84.0506515503,0.959156811237,3.13090848923,2.81742191315,218444.359375,0.206996828318,183672.09375,125.506256104,51.0997200012,22847.9238281,68.0839233398
1385779,175.0,2.54728221893,3.0920624733,1.56107985973,147607.0625,0.241226643324,193552.515625,209.04234314,29.8766269684,129658.304688,106.209274292
9329573,78.8271179199,0.820957541466,3.13108801842,2.56805562973,259903.875,1.23224806786,200601.578125,170.341873169,36.9414291382,21260.2519531,38.9539070129
2695193,175.0,2.46487355232,3.04765176773,1.65225255489,364368.0625,0.830900847912,150928.796875,162.957321167,153.5128479,163272.390625,51.6724357605
508810,120.874305725,1.58610737324,3.13647603989,1.96132826805,150260.90625,0.137619137764,238147.375,239.075942993,24.7361984253,76219.1484375,108.543006897
711460,109.249832153,0.995305776596,3.09893584251,2.25199198723,255011.9375,0.42352065444,202718.84375,141.442977905,80.3769607544,90299.9609375,103.286392212
6634,119.898345947,1.02786588669,3.10352134705,2.25799131393,309724.71875,0.232329964638,197294.53125,119.466468811,115.607284546,74419.546875,100.046463013
2305963,175.0,3.15557527542,3.09777808189,0.453905582428,117657.570312,1.48354887962,163458.828125,214.712417603,41.6917877197,90352.671875,115.298057556
1182810,175.0,4.26101016998,3.13693237305,0.0880082324147,176365.46875,1.13019287586,177480.171875,343.176147461,156.122039795,98830.484375,49.2130012512
452060,175.0,2.99202466011,3.12846922874,0.65564596653,113724.367188,0.961051821709,173041.4375,237.916748047,73.0606994629,12584.7998047,139.011108398
7385211,125.041152954,1.51859223843,3.12257838249,2.26074790955,206131.46875,0.590912818909,174399.015625,125.425064087,39.7998390198,67824.8046875,152.876190186
65939,101.402107239,1.50783860683,3.06950378418,1.91048550606,171066.65625,1.27223229408,192659.03125,164.908813477,26.4018173218,12531.4335938,91.2018585205
2998669,109.747077942,1.40308356285,3.11216139793,2.01360988617,219780.390625,0.764749646187,164130.0,144.526046753,39.2216033936,95132.6171875,42.5381202698
1723996,73.6378250122,0.629655778408,3.1332886219,2.82762765884,249906.078125,0.230924576521,371708.96875,329.782226562,29.7350711823,3968.85375977,303.681915283
24494498,164.714294434,2.21148228645,3.13811421394,1.32697975636,153619.921875,0.0137591362,186764.046875,176.083908081,27.5147399902,11150.9628906,45.9101676941
3521270,175.0,2.96510624886,3.136510849,1.33332383633,157444.59375,0.840756773949,207744.03125,215.954284668,34.7961540222,18208.703125,115.103294373
31294848,175.0,3.49828362465,3.09000921249,1.34108042717,175501.984375,1.86209559441,188331.625,254.870727539,83.9334411621,15764.9199219,131.172790527
3432938,70.6909713745,1.1313829422,3.07663488388,2.93324136734,168564.46875,2.32487630844,160255.0,110.389732361,26.7878303528,12200.8505859,81.4055404663
248986,104.539596558,0.930796861649,3.13437581062,2.13204741478,294500.6875,0.239476561546,197820.296875,115.281509399,101.478477478,60166.8398438,156.523651123
1913857,66.5319900513,1.13808727264,2.91703152657,2.36052584648,215557.328125,3.09047818184,163851.796875,84.4450378418,28.3774547577,25881.7792969,61.8871459961
6343894,52.1742324829,0.559194803238,3.13768863678,2.61416316032,305350.59375,1.5643671751,177368.390625,128.259185791,49.589302063,78709.078125,66.6785354614
580129,175.0,2.36474227905,3.11506056786,2.63097429276,400937.6875,1.86138176918,270444.8125,134.806182861,116.51146698,47480.5,231.711044312
31027510,175.0,1.48333585262,3.1113846302,2.32004332542,256599.296875,2.57711458206,239034.78125,238.681625366,51.9226303101,60033.8867188,182.869049072
8798370,128.308425903,1.51532661915,3.13631868362,1.0893471241,166159.65625,0.0311480239034,161211.0625,142.656494141,54.5579338074,183964.625,180.815597534
36127321,96.4686889648,1.11926841736,3.08917069435,2.41714811325,238773.5,1.17401456833,156212.0,96.3570785522,67.109336853,38971.9453125,99.7345809937
3920998,175.0,3.58429646492,3.13507056236,0.629946231842,136514.984375,1.38290023804,163976.28125,203.551269531,58.286945343,98302.421875,45.4505882263
49866796,163.979568481,1.07064080238,3.13139295578,2.35386514664,394626.8125,1.0422347784,276054.28125,204.015853882,110.288230896,49147.8984375,240.621307373
3782027,52.3408927917,0.577269136906,3.04531598091,2.95863890648,200419.90625,1.23986411095,208189.109375,177.423873901,32.038230896,18164.7480469,165.157592773
865632,175.0,2.92616009712,3.09809803963,0.481395334005,137057.171875,0.706612586975,175463.078125,283.345062256,111.30606842,5219.42382812,134.364776611
402129,116.336807251,1.36653101444,2.95517897606,2.74547696114,247102.234375,0.973668456078,178462.875,110.015724182,32.817035675,28572.4238281,79.4333572388
5386748,96.8730392456,0.987994074821,3.07270169258,2.23599624634,287442.625,1.75275886059,202386.296875,144.040725708,66.4645690918,64453.3789062,160.812957764
325602,65.6537475586,0.913804769516,3.11311912537,1.77451527119,160715.90625,0.294316053391,154694.9375,143.713592529,24.9394054413,82628.6640625,148.883041382
598221,120.412956238,1.32832610607,3.04250812531,2.64836835861,260848.796875,0.0901788920164,193185.4375,91.8532791138,75.4527359009,43696.0625,39.7302818298
13418,49.4122581482,0.529597938061,3.13827157021,1.85799956322,218927.09375,1.64209330082,186162.421875,183.60597229,30.3463802338,88684.3984375,157.967178345
6632,101.708259583,0.936695873737,3.12667059898,2.68750858307,228474.0,0.00434629945084,287786.4375,257.880767822,36.3695983887,56351.7773438,53.2881546021
41076091,175.0,3.03652501106,3.12469005585,0.359907925129,192417.15625,0.509801864624,166126.890625,198.933990479,29.7147083282,82758.796875,63.6540756226
187171,175.0,2.88277935982,3.06722831726,0.990409195423,165418.765625,0.0553140230477,416607.9375,350.0,154.860824585,68032.8828125,320.0
2458009,83.1657867432,1.10422134399,3.13156533241,2.80528950691,211235.203125,2.65372681618,157088.28125,88.9922866821,51.5497970581,20153.7929688,115.523300171
624384,167.179290771,2.24117779732,3.11637711525,2.70243406296,159199.21875,1.01971018314,171280.359375,143.736968994,24.1501522064,60589.5,28.0853900909
93498,125.931114197,0.909352898598,2.95084214211,2.67287564278,291952.125,0.0955944210291,212181.46875,155.990188599,103.089553833,95748.8125,153.56350708
763376,115.070640564,1.0942094326,3.13463044167,2.65565800667,222486.609375,1.04912590981,244772.75,206.294723511,40.896697998,32496.8125,83.6595153809
2615886,175.0,2.71064758301,3.10632348061,0.339887022972,180913.90625,1.51463508606,150769.734375,141.827865601,40.1620635986,215000.0,216.671234131
4337651,175.0,2.52612733841,3.13029122353,2.58301544189,217524.578125,0.928064286709,194242.90625,148.23928833,44.4267044067,77831.6328125,103.309944153
3119632,89.4558105469,1.26397573948,3.07871389389,2.27024197578,171308.875,0.589167416096,162904.703125,132.611038208,27.1949958801,92752.15625,110.004608154
337552,175.0,1.95887875557,3.09905600548,2.98678660393,227544.421875,1.47982478142,333351.71875,293.174377441,29.8592071533,64771.21875,82.1995544434
1038656,175.0,2.86961627007,2.97335076332,0.396413743496,207883.34375,0.800913512707,184789.703125,350.0,180.0,105790.4375,31.3214530945
2711923,143.094421387,2.55506372452,3.13346934319,0.242603421211,128952.03125,0.704808175564,194093.09375,208.599060059,21.0181598663,79861.671875,122.130012512
530461,175.0,2.2058224678,3.11151480675,1.18868005276,170725.8125,1.34835469723,188196.6875,201.902053833,72.1118011475,13436.5683594,108.831329346
4494204,158.254547119,2.40451335907,3.10209083557,0.878794431686,109506.554688,0.723386526108,275955.40625,264.235351562,21.6619472504,4653.37402344,194.535232544
292150,56.1154403687,0.430384606123,3.1146171093,2.81895947456,368867.21875,1.89818263054,233167.796875,142.209197998,93.0107727051,17762.2226562,93.0281448364
1659889,175.0,2.41855978966,3.12096858025,0.509941101074,174104.765625,0.221430644393,164241.59375,187.735641479,69.1157684326,67285.0234375,141.680969238
876379,175.0,2.59879517555,3.13653993607,0.815730452538,143910.203125,0.253239303827,172628.953125,179.357849121,33.6231079102,58176.1328125,132.214157104
794255,123.639900208,0.663666248322,3.12761878967,2.94071316719,477140.28125,0.384562939405,347986.125,196.642929077,157.124389648,8196.81347656,219.118865967
854828,120.495742798,1.25027930737,3.12068271637,2.54877018929,261178.6875,1.39850068092,154245.625,101.870445251,94.672958374,6988.35498047,45.252243042
723283,125.196868896,1.87036824226,3.12315320969,1.71447014809,148320.34375,1.27753448486,206897.484375,209.017028809,25.0936908722,69195.2890625,115.575782776
533952,125.225234985,1.50216007233,3.12021970749,2.4940290451,202596.828125,0.0387628860772,189108.828125,164.775360107,31.5523910522,80612.3203125,121.553031921
34517526,70.4190597534,1.01820003986,3.09654855728,2.48392343521,157999.859375,0.40497019887,154937.65625,160.84854126,26.1035118103,138289.0625,72.3980712891
3096305,40.2287330627,0.571165859699,3.04468774796,2.69674372673,153220.921875,0.056487698108,150831.78125,114.191574097,22.9747486115,80330.1796875,87.8182449341
516006,48.8328399658,0.722576260567,3.11410021782,2.58251643181,164468.546875,0.553375482559,156867.328125,128.823272705,29.5149974823,10729.7558594,55.0327453613
605694,175.0,2.05588388443,3.10377836227,2.04960370064,357407.25,0.909095644951,184021.15625,176.116577148,135.236328125,91790.609375,60.3681373596
42662656,53.4378852844,0.798527240753,3.12236666679,2.24447059631,148547.046875,0.302388817072,177388.375,120.106361389,28.7524337769,148554.609375,135.441070557
369452,118.417060852,0.723250329494,3.08209943771,2.90729284286,362090.71875,0.248431459069,313813.21875,241.556350708,71.5052337646,59930.046875,44.7267036438
726465,134.863311768,1.16218018532,3.08120322227,1.96201395988,276055.9375,0.922627270222,219283.28125,200.46875,50.4854354858,102854.335938,95.9559402466
22576,84.6895904541,1.03603971004,3.11493849754,2.08550906181,177152.71875,1.43378508091,202232.65625,180.927734375,31.2091236115,29275.2089844,149.968414307
