,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
124,60.6512169838,1.65461039543,0.594337354298,86.3634171768,5,250,"{'max_features': 5, 'n_estimators': 250}",24,0.589381822745,91.7906835561,0.59929288585,80.9361507974,4.66597700119,0.0207974910736,0.00495553155253,5.42726637935
125,62.1489964724,1.70795953274,0.466385884866,64.7450175637,5,260,"{'max_features': 5, 'n_estimators': 260}",51,0.296755030433,42.1842407537,0.6360167393,87.3057943736,4.36385238171,0.0148915052414,0.169630854434,22.5607768099
126,69.3327610493,2.08626353741,0.450922306593,66.9155213943,5,270,"{'max_features': 5, 'n_estimators': 270}",59,0.296145622444,47.5418783868,0.605698990743,86.2891644017,0.0199620723724,0.305919528008,0.154776684149,19.3736430074
127,65.2084358931,1.8256521225,0.149794839471,42.7878995723,5,280,"{'max_features': 5, 'n_estimators': 280}",124,0.299589678942,55.1510240762,0.0,30.4247750683,2.20424807072,0.00394797325134,0.149794839471,12.363124504
128,67.274415493,2.24313092232,0.157452162591,47.5556402997,5,290,"{'max_features': 5, 'n_estimators': 290}",121,0.314904325183,63.9101997333,0.0,31.2010808661,1.81570863724,0.350611925125,0.157452162591,16.3545594336
129,73.0524594784,2.29913854599,0.305830248879,50.9776670107,5,300,"{'max_features': 5, 'n_estimators': 300}",105,0.337525886328,70.3153623473,0.274134611431,31.639971674,3.24419045448,0.361382484436,0.0316956374485,19.3376953366
130,75.1992666721,2.03279531002,0.498232873066,82.917725254,5,310,"{'max_features': 5, 'n_estimators': 310}",39,0.366808355488,75.8148761431,0.629657390644,90.0205743649,3.88217544556,0.0128844976425,0.131424517578,7.1028491109
131,72.985045433,2.08146560192,0.502158938855,82.4799814401,5,320,"{'max_features': 5, 'n_estimators': 320}",37,0.371832129097,79.6574932456,0.632485748613,85.3024696346,1.59844946861,0.0044914484024,0.130326809758,2.8224881945
132,78.6833834648,2.19144058228,0.531482793528,84.0553647602,5,330,"{'max_features': 5, 'n_estimators': 330}",33,0.426291177966,80.5506270485,0.63667440909,87.560102472,2.17405843735,0.0724406242371,0.105191615562,3.50473771175
133,81.9805124998,2.64284789562,0.423534155177,61.3214276258,5,340,"{'max_features': 5, 'n_estimators': 340}",71,0.55813240162,85.6039674917,0.288935908735,37.0388877599,7.99186861515,0.432500958443,0.134598246443,24.2825398659
134,82.5617685318,2.30036509037,0.423957039675,63.0974263688,5,350,"{'max_features': 5, 'n_estimators': 350}",70,0.563401164562,85.0191614726,0.284512914787,41.1756912649,3.25219345093,0.0225650072098,0.139444124887,21.9217351038
135,82.7988724709,2.55084204674,0.601543034447,87.1215022513,5,360,"{'max_features': 5, 'n_estimators': 360}",22,0.579190946214,87.8331700784,0.62389512268,86.4098344242,2.33203840256,0.163439035416,0.0223520882328,0.711667827117
136,83.2455509901,2.38828063011,0.602586807253,86.0113931997,5,370,"{'max_features': 5, 'n_estimators': 370}",20,0.586133065163,86.1034580722,0.619040549342,85.9193283272,0.51324903965,0.0324854850769,0.0164537420898,0.0920648724707
137,94.2635165453,2.69113206863,0.596141266886,84.7283787516,5,380,"{'max_features': 5, 'n_estimators': 380}",23,0.580474488621,79.3139985805,0.611808045151,90.1427589227,5.5702944994,0.212861061096,0.015666778265,5.41438017112
138,88.8905129433,2.67046260834,0.438303870078,61.578337392,5,390,"{'max_features': 5, 'n_estimators': 390}",65,0.585265343033,77.8534894818,0.291342397123,45.3031853022,0.440943002701,0.116205453873,0.146961472955,16.2751520898
139,90.8196585178,2.59996652603,0.441373254202,61.5340216967,5,400,"{'max_features': 5, 'n_estimators': 400}",63,0.591082103972,84.6805628587,0.291664404431,38.3874805348,0.581901550293,0.00353050231934,0.14970884977,23.146541162
140,93.7213909626,2.65230941772,0.438393806982,62.2390863422,5,410,"{'max_features': 5, 'n_estimators': 410}",64,0.575564997076,78.7144186092,0.301222616888,45.7637540753,1.34076404572,0.0113444328308,0.137171190094,16.475332267
141,100.557149529,2.71960949898,0.437846079947,60.5539898175,5,420,"{'max_features': 5, 'n_estimators': 420}",66,0.579910668621,78.9861623432,0.295781491272,42.1218172918,7.7148424387,0.0155944824219,0.142064588675,18.4321725257
142,95.8968274593,2.7576880455,0.454019525657,64.6204956407,5,430,"{'max_features': 5, 'n_estimators': 430}",56,0.578992990067,76.3058174084,0.329046061247,52.935173873,0.994201421738,0.0135130882263,0.12497346441,11.6853217677
143,104.325574636,2.85009551048,0.448097850708,62.5817189327,5,440,"{'max_features': 5, 'n_estimators': 440}",61,0.593644615371,79.1589966098,0.302551086045,46.0044412556,3.08201742172,0.00833654403687,0.145546764663,16.5772776771
144,100.741663098,2.90027701855,0.449719480199,64.834687395,5,450,"{'max_features': 5, 'n_estimators': 450}",60,0.592021092075,79.2296904685,0.307417868324,50.4396843215,0.502179980278,0.0161730051041,0.142301611876,14.3950030735
145,104.844419599,2.956422925,0.460890889756,65.6229443586,5,460,"{'max_features': 5, 'n_estimators': 460}",55,0.592019449923,77.4727444838,0.32976232959,53.7731442333,0.589032530785,0.0218869447708,0.131128560167,11.8498001252
146,108.896052003,2.95639443398,0.0,0.0,5,470,"{'max_features': 5, 'n_estimators': 470}",135,0.0,0.0,0.0,0.0,4.21583497524,0.000555515289307,0.0,0.0
147,112.107151389,3.07431960106,0.296437215996,40.807354534,5,480,"{'max_features': 5, 'n_estimators': 480}",109,0.592874431991,81.6147090679,0.0,0.0,2.41256058216,0.0535054206848,0.296437215996,40.807354534
148,111.713558912,3.07765865326,0.0,0.0,5,490,"{'max_features': 5, 'n_estimators': 490}",135,0.0,0.0,0.0,0.0,5.94980692863,0.0250885486603,0.0,0.0
149,117.401969075,3.42651247978,0.0,0.0,5,500,"{'max_features': 5, 'n_estimators': 500}",135,0.0,0.0,0.0,0.0,3.69611394405,0.331934452057,0.0,0.0
